index,[2023-01-12 17:02:45.931] Ultrasonic Sensor Data Capture Start,index,[2023-01-12 17:02:45.931] Ultrasonic Sensor Data Capture Start,,,,,,,,,,,,
98752,9076,198757,9198,,,,,,,,,,,,
98753,9076,198758,9174,,,,,,,,,,,,
98754,9177,198759,9150,,,,,,,,,,,,
98755,9076,198760,9175,,,,,,,,,,,,
98756,9101,198761,9126,,,,,,,,,,,,
98757,9101,198762,9123,,,,,,,,,,,,
98758,9176,198763,9148,,,,,,,,,,,,
98759,9127,198764,9223,,,,,,,,,,,,
98760,9076,198765,9223,,,,,,,,,,,,
98761,9076,198766,9199,,,,,,,,,,,,
98762,9076,198767,9224,,,,,,,,,,,,
98763,9177,198768,9224,,,,,,,,,,,,
98764,9076,198769,9199,,,,,,,,,,,,
98765,9177,198770,9224,,,,,,,,,,,,
98766,9151,198771,9223,,,,,,,,,,,,
98767,9076,198772,9174,,,,,,,,,,,,
98768,9177,198773,9167,,,,,,,,,,,,
98769,9102,198774,9199,,,,,,,,,,,,
98770,9127,198775,9199,,,,,,,,,,,,
98771,9127,198776,9174,,,,,,,,,,,,
98772,9176,198777,9149,,,,,,,,,,,,
98773,9151,198778,9174,,,,,,,,,,,,
98774,9151,198779,9275,,,,,,,,,,,,
98775,9126,198780,9126,,,,,,,,,,,,
98776,9127,198781,9150,,,,,,,,,,,,
98777,9151,198782,9173,,,,,,,,,,,,
98778,9102,198783,9174,,,,,,,,,,,,
98779,9151,198784,9149,,,,,,,,,,,,
98780,9127,198785,9250,,,,,,,,,,,,
98781,9102,198786,9149,,,,,,,,,,,,
98782,9102,198787,9174,,,,,,,,,,,,
98783,9127,198788,9174,,,,,,,,,,,,
98784,9126,198789,9125,,,,,,,,,,,,
98785,9127,198790,9275,,,,,,,,,,,,
98786,9152,198791,9126,,,,,,,,,,,,
98787,9152,198792,9125,,,,,,,,,,,,
98788,9176,198793,9224,,,,,,,,,,,,
98789,9176,198794,9199,,,,,,,,,,,,
98790,9176,198795,9224,,,,,,,,,,,,
98791,9076,198796,9225,,,,,,,,,,,,
98792,9152,198797,9148,,,,,,,,,,,,
98793,9102,198798,9224,,,,,,,,,,,,
98794,9102,198799,9225,,,,,,,,,,,,
98795,9202,198800,9224,,,,,,,,,,,,
98796,9152,198801,9199,,,,,,,,,,,,
98797,9177,198802,9225,,,,,,,,,,,,
98798,9126,198803,9200,,,,,,,,,,,,
98799,9075,198804,9199,,,,,,,,,,,,
98800,9152,198805,9225,,,,,,,,,,,,
98801,9076,198806,9200,,,,,,,,,,,,
98802,9176,198807,9199,,,,,,,,,,,,
98803,9177,198808,9149,,,,,,,,,,,,
98804,9076,198809,9148,,,,,,,,,,,,
98805,9177,198810,9150,,,,,,,,,,,,
98806,9076,198811,9175,,,,,,,,,,,,
98807,9102,198812,9200,,,,,,,,,,,,
98808,9152,198813,9225,,,,,,,,,,,,
98809,9102,198814,9225,,,,,,,,,,,,
98810,9082,198815,9200,,,,,,,,,,,,
98811,9101,198816,9200,,,,,,,,,,,,
98812,9102,198817,9123,,,,,,,,,,,,
98813,9102,198818,9174,,,,,,,,,,,,
98814,9177,198819,9225,,,,,,,,,,,,
98815,9171,198820,9200,,,,,,,,,,,,
98816,9102,198821,9200,,,,,,,,,,,,
98817,9127,198822,9225,,,,,,,,,,,,
98818,9152,198823,9275,,,,,,,,,,,,
98819,9127,198824,9174,,,,,,,,,,,,
98820,9103,198825,9175,,,,,,,,,,,,
98821,9152,198826,9148,,,,,,,,,,,,
98822,9152,198827,9175,,,,,,,,,,,,
98823,9177,198828,9200,,,,,,,,,,,,
98824,9127,198829,9126,,,,,,,,,,,,
98825,9127,198830,9175,,,,,,,,,,,,
98826,9152,198831,9175,,,,,,,,,,,,
98827,9127,198832,9125,,,,,,,,,,,,
98828,9126,198833,9150,,,,,,,,,,,,
98829,9177,198834,9175,,,,,,,,,,,,
98830,9151,198835,9169,,,,,,,,,,,,
98831,9152,198836,9175,,,,,,,,,,,,
98832,9077,198837,9151,,,,,,,,,,,,
98833,9102,198838,9126,,,,,,,,,,,,
98834,9102,198839,9175,,,,,,,,,,,,
98835,9126,198840,9125,,,,,,,,,,,,
98836,9101,198841,9200,,,,,,,,,,,,
98837,9084,198842,9200,,,,,,,,,,,,
98838,9176,198843,9149,,,,,,,,,,,,
98839,9101,198844,9200,,,,,,,,,,,,
98840,9151,198845,9151,,,,,,,,,,,,
98841,9177,198846,9244,,,,,,,,,,,,
98842,9177,198847,9250,,,,,,,,,,,,
98843,9101,198848,9168,,,,,,,,,,,,
98844,9127,198849,9176,,,,,,,,,,,,
98845,9151,198850,9150,,,,,,,,,,,,
98846,9127,198851,9125,,,,,,,,,,,,
98847,9152,198852,9126,,,,,,,,,,,,
98848,9177,198853,9251,,,,,,,,,,,,
98849,9152,198854,9275,,,,,,,,,,,,
98850,9077,198855,9251,,,,,,,,,,,,
98851,9102,198856,9150,,,,,,,,,,,,
98852,9126,198857,9125,,,,,,,,,,,,
98853,9126,198858,9250,,,,,,,,,,,,
98854,9084,198859,9150,,,,,,,,,,,,
98855,9176,198860,9150,,,,,,,,,,,,
98856,9152,198861,9150,,,,,,,,,,,,
98857,9126,198862,9174,,,,,,,,,,,,
98858,9102,198863,9150,,,,,,,,,,,,
98859,9102,198864,9101,,,,,,,,,,,,
98860,9127,198865,9126,,,,,,,,,,,,
98861,9151,198866,9151,,,,,,,,,,,,
98862,9176,198867,9150,,,,,,,,,,,,
98863,9177,198868,9169,,,,,,,,,,,,
98864,9076,198869,9175,,,,,,,,,,,,
98865,9101,198870,9201,,,,,,,,,,,,
98866,9078,198871,9126,,,,,,,,,,,,
98867,9127,198872,9151,,,,,,,,,,,,
98868,9151,198873,9126,,,,,,,,,,,,
98869,9177,198874,9125,,,,,,,,,,,,
98870,9176,198875,9151,,,,,,,,,,,,
98871,9082,198876,9126,,,,,,,,,,,,
98872,9126,198877,9126,,,,,,,,,,,,
98873,9202,198878,9151,,,,,,,,,,,,
98874,8216,198879,9126,,,,,,,,,,,,
98875,9177,198880,9151,,,,,,,,,,,,
98876,9100,198881,9150,,,,,,,,,,,,
98877,9152,198882,9148,,,,,,,,,,,,
98878,9076,198883,9126,,,,,,,,,,,,
98879,9177,198884,9126,,,,,,,,,,,,
98880,9151,198885,9101,,,,,,,,,,,,
98881,9151,198886,9176,,,,,,,,,,,,
98882,9076,198887,9150,,,,,,,,,,,,
98883,9151,198888,9126,,,,,,,,,,,,
98884,9177,198889,9151,,,,,,,,,,,,
98885,9145,198890,9102,,,,,,,,,,,,
98886,9103,198891,9125,,,,,,,,,,,,
98887,9177,198892,9125,,,,,,,,,,,,
98888,9176,198893,9151,,,,,,,,,,,,
98889,9177,198894,9252,,,,,,,,,,,,
98890,9176,198895,9126,,,,,,,,,,,,
98891,9177,198896,9221,,,,,,,,,,,,
98892,9102,198897,9126,,,,,,,,,,,,
98893,9127,198898,9151,,,,,,,,,,,,
98894,9176,198899,9125,,,,,,,,,,,,
98895,9176,198900,9150,,,,,,,,,,,,
98896,9075,198901,9126,,,,,,,,,,,,
98897,9177,198902,9125,,,,,,,,,,,,
98898,9152,198903,9220,,,,,,,,,,,,
98899,9133,198904,9227,,,,,,,,,,,,
98900,9100,198905,9221,,,,,,,,,,,,
98901,9076,198906,9125,,,,,,,,,,,,
98902,9177,198907,9126,,,,,,,,,,,,
98903,9102,198908,9102,,,,,,,,,,,,
98904,9076,198909,9176,,,,,,,,,,,,
98905,9102,198910,9201,,,,,,,,,,,,
98906,9101,198911,9126,,,,,,,,,,,,
98907,9176,198912,9126,,,,,,,,,,,,
98908,9152,198913,9151,,,,,,,,,,,,
98909,9171,198914,9151,,,,,,,,,,,,
98910,9177,198915,9101,,,,,,,,,,,,
98911,9075,198916,9176,,,,,,,,,,,,
98912,9176,198917,9176,,,,,,,,,,,,
98913,9176,198918,9126,,,,,,,,,,,,
98914,9177,198919,9132,,,,,,,,,,,,
98915,9177,198920,9175,,,,,,,,,,,,
98916,9076,198921,9126,,,,,,,,,,,,
98917,9076,198922,9126,,,,,,,,,,,,
98918,9177,198923,9251,,,,,,,,,,,,
98919,9151,198924,9125,,,,,,,,,,,,
98920,9076,198925,9201,,,,,,,,,,,,
98921,9082,198926,9227,,,,,,,,,,,,
98922,9177,198927,9125,,,,,,,,,,,,
98923,9075,198928,9151,,,,,,,,,,,,
98924,9177,198929,9126,,,,,,,,,,,,
98925,9075,198930,9252,,,,,,,,,,,,
98926,9150,198931,9075,,,,,,,,,,,,
98927,9176,198932,9227,,,,,,,,,,,,
98928,9151,198933,9125,,,,,,,,,,,,
98929,9177,198934,9126,,,,,,,,,,,,
98930,9176,198935,9125,,,,,,,,,,,,
98931,9151,198936,9151,,,,,,,,,,,,
98932,9075,198937,9126,,,,,,,,,,,,
98933,9109,198938,9226,,,,,,,,,,,,
98934,9176,198939,9202,,,,,,,,,,,,
98935,9151,198940,9226,,,,,,,,,,,,
98936,9076,198941,9226,,,,,,,,,,,,
98937,9151,198942,9102,,,,,,,,,,,,
98938,9152,198943,9101,,,,,,,,,,,,
98939,9152,198944,9126,,,,,,,,,,,,
98940,9177,198945,9227,,,,,,,,,,,,
98941,9176,198946,9251,,,,,,,,,,,,
98942,9075,198947,9227,,,,,,,,,,,,
98943,9176,198948,9126,,,,,,,,,,,,
98944,9201,198949,9127,,,,,,,,,,,,
98945,9151,198950,9151,,,,,,,,,,,,
98946,9177,198951,9074,,,,,,,,,,,,
98947,9107,198952,9152,,,,,,,,,,,,
98948,9177,198953,9126,,,,,,,,,,,,
98949,9075,198954,9227,,,,,,,,,,,,
98950,9075,198955,9126,,,,,,,,,,,,
98951,9201,198956,9126,,,,,,,,,,,,
98952,9176,198957,9126,,,,,,,,,,,,
98953,9202,198958,9101,,,,,,,,,,,,
98954,9171,198959,9100,,,,,,,,,,,,
98955,9176,198960,9201,,,,,,,,,,,,
98956,9177,198961,9125,,,,,,,,,,,,
98957,9076,198962,9125,,,,,,,,,,,,
98958,9101,198963,9150,,,,,,,,,,,,
98959,9077,198964,9226,,,,,,,,,,,,
98960,9127,198965,9127,,,,,,,,,,,,
98961,9102,198966,9102,,,,,,,,,,,,
98962,9076,198967,9126,,,,,,,,,,,,
98963,9176,198968,9177,,,,,,,,,,,,
98964,9107,198969,9127,,,,,,,,,,,,
98965,9177,198970,9102,,,,,,,,,,,,
98966,9100,198971,9127,,,,,,,,,,,,
98967,9176,198972,9151,,,,,,,,,,,,
98968,9151,198973,9227,,,,,,,,,,,,
98969,9176,198974,9202,,,,,,,,,,,,
98970,9076,198975,9226,,,,,,,,,,,,
98971,9195,198976,9227,,,,,,,,,,,,
98972,9152,198977,9127,,,,,,,,,,,,
98973,9101,198978,9171,,,,,,,,,,,,
98974,9075,198979,9151,,,,,,,,,,,,
98975,9176,198980,9126,,,,,,,,,,,,
98976,9177,198981,9226,,,,,,,,,,,,
98977,9151,198982,9176,,,,,,,,,,,,
98978,9176,198983,9226,,,,,,,,,,,,
98979,9101,198984,9177,,,,,,,,,,,,
98980,9076,198985,9101,,,,,,,,,,,,
98981,9100,198986,9126,,,,,,,,,,,,
98982,9202,198987,9129,,,,,,,,,,,,
98983,9075,198988,9227,,,,,,,,,,,,
98984,9075,198989,9202,,,,,,,,,,,,
98985,9075,198990,9102,,,,,,,,,,,,
98986,9102,198991,9127,,,,,,,,,,,,
98987,9102,198992,9101,,,,,,,,,,,,
98988,9177,198993,9126,,,,,,,,,,,,
98989,8191,198994,9151,,,,,,,,,,,,
98990,8142,198995,9202,,,,,,,,,,,,
98991,9152,198996,9126,,,,,,,,,,,,
98992,9100,198997,9226,,,,,,,,,,,,
98993,9170,198998,9227,,,,,,,,,,,,
98994,9100,198999,9227,,,,,,,,,,,,
98995,9202,199000,9126,,,,,,,,,,,,
98996,8216,199001,9102,,,,,,,,,,,,
98997,9201,199002,9152,,,,,,,,,,,,
98998,9151,199003,9101,,,,,,,,,,,,
98999,9176,199004,9125,,,,,,,,,,,,
99000,8117,199005,9126,,,,,,,,,,,,
99001,9151,199006,9127,,,,,,,,,,,,
99002,9081,199007,9150,,,,,,,,,,,,
99003,9177,199008,9127,,,,,,,,,,,,
99004,9075,199009,9152,,,,,,,,,,,,
99005,9075,199010,9126,,,,,,,,,,,,
99006,9176,199011,9101,,,,,,,,,,,,
99007,9107,199012,9126,,,,,,,,,,,,
99008,9102,199013,9126,,,,,,,,,,,,
99009,9151,199014,9127,,,,,,,,,,,,
99010,9176,199015,9130,,,,,,,,,,,,
99011,9176,199016,9127,,,,,,,,,,,,
99012,9151,199017,9102,,,,,,,,,,,,
99013,9152,199018,9102,,,,,,,,,,,,
99014,9151,199019,9127,,,,,,,,,,,,
99015,9075,199020,9227,,,,,,,,,,,,
99016,9102,199021,9228,,,,,,,,,,,,
99017,9100,199022,9126,,,,,,,,,,,,
99018,9176,199023,9227,,,,,,,,,,,,
99019,9152,199024,9196,,,,,,,,,,,,
99020,9076,199025,9227,,,,,,,,,,,,
99021,9076,199026,9127,,,,,,,,,,,,
99022,9176,199027,9126,,,,,,,,,,,,
99023,9151,199028,9227,,,,,,,,,,,,
99024,9177,199029,9077,,,,,,,,,,,,
99025,9075,199030,9102,,,,,,,,,,,,
99026,9176,199031,9152,,,,,,,,,,,,
99027,9176,199032,9203,,,,,,,,,,,,
99028,9075,199033,9222,,,,,,,,,,,,
99029,9176,199034,9151,,,,,,,,,,,,
99030,9152,199035,9227,,,,,,,,,,,,
99031,9152,199036,9153,,,,,,,,,,,,
99032,9151,199037,9178,,,,,,,,,,,,
99033,9176,199038,9102,,,,,,,,,,,,
99034,9075,199039,9202,,,,,,,,,,,,
99035,9177,199040,9202,,,,,,,,,,,,
99036,9102,199041,9153,,,,,,,,,,,,
99037,9077,199042,9152,,,,,,,,,,,,
99038,9076,199043,9153,,,,,,,,,,,,
99039,9176,199044,9153,,,,,,,,,,,,
99040,9152,199045,9126,,,,,,,,,,,,
99041,9177,199046,9228,,,,,,,,,,,,
99042,9177,199047,9127,,,,,,,,,,,,
99043,9171,199048,9126,,,,,,,,,,,,
99044,9176,199049,9228,,,,,,,,,,,,
99045,9177,199050,9126,,,,,,,,,,,,
99046,9075,199051,9227,,,,,,,,,,,,
99047,9076,199052,9151,,,,,,,,,,,,
99048,9177,199053,9221,,,,,,,,,,,,
99049,9151,199054,9202,,,,,,,,,,,,
99050,9152,199055,9126,,,,,,,,,,,,
99051,9176,199056,9102,,,,,,,,,,,,
99052,9076,199057,9127,,,,,,,,,,,,
99053,9176,199058,9127,,,,,,,,,,,,
99054,9176,199059,9101,,,,,,,,,,,,
99055,9177,199060,9222,,,,,,,,,,,,
99056,9177,199061,9228,,,,,,,,,,,,
99057,9146,199062,9127,,,,,,,,,,,,
99058,9102,199063,9103,,,,,,,,,,,,
99059,9152,199064,9102,,,,,,,,,,,,
99060,9103,199065,9128,,,,,,,,,,,,
99061,9075,199066,9152,,,,,,,,,,,,
99062,9170,199067,9226,,,,,,,,,,,,
99063,9177,199068,9203,,,,,,,,,,,,
99064,9152,199069,9172,,,,,,,,,,,,
99065,9177,199070,9203,,,,,,,,,,,,
99066,9201,199071,9128,,,,,,,,,,,,
99067,9125,199072,9203,,,,,,,,,,,,
99068,9126,199073,9128,,,,,,,,,,,,
99069,9101,199074,9203,,,,,,,,,,,,
99070,9177,199075,9203,,,,,,,,,,,,
99071,9077,199076,9102,,,,,,,,,,,,
99072,9127,199077,9178,,,,,,,,,,,,
99073,9075,199078,9128,,,,,,,,,,,,
99074,9152,199079,9129,,,,,,,,,,,,
99075,9102,199080,9153,,,,,,,,,,,,
99076,9176,199081,9077,,,,,,,,,,,,
99077,9126,199082,9202,,,,,,,,,,,,
99078,9076,199083,9153,,,,,,,,,,,,
99079,9104,199084,9153,,,,,,,,,,,,
99080,9176,199085,9153,,,,,,,,,,,,
99081,9152,199086,9128,,,,,,,,,,,,
99082,9176,199087,9128,,,,,,,,,,,,
99083,9075,199088,9153,,,,,,,,,,,,
99084,9126,199089,9228,,,,,,,,,,,,
99085,9152,199090,9077,,,,,,,,,,,,
99086,9177,199091,9178,,,,,,,,,,,,
99087,9075,199092,9178,,,,,,,,,,,,
99088,9152,199093,9102,,,,,,,,,,,,
99089,9177,199094,9154,,,,,,,,,,,,
99090,9075,199095,9202,,,,,,,,,,,,
99091,9177,199096,9127,,,,,,,,,,,,
99092,9127,199097,9128,,,,,,,,,,,,
99093,9101,199098,9128,,,,,,,,,,,,
99094,9176,199099,9129,,,,,,,,,,,,
99095,9075,199100,9103,,,,,,,,,,,,
99096,9102,199101,9101,,,,,,,,,,,,
99097,9102,199102,9203,,,,,,,,,,,,
99098,9127,199103,9228,,,,,,,,,,,,
99099,9127,199104,9179,,,,,,,,,,,,
99100,9176,199105,9102,,,,,,,,,,,,
99101,9152,199106,9102,,,,,,,,,,,,
99102,9152,199107,9154,,,,,,,,,,,,
99103,9177,199108,9154,,,,,,,,,,,,
99104,9102,199109,9102,,,,,,,,,,,,
99105,9152,199110,9101,,,,,,,,,,,,
99106,9151,199111,9203,,,,,,,,,,,,
99107,9127,199112,9203,,,,,,,,,,,,
99108,9103,199113,9203,,,,,,,,,,,,
99109,9102,199114,9203,,,,,,,,,,,,
99110,9126,199115,9203,,,,,,,,,,,,
99111,9151,199116,9178,,,,,,,,,,,,
99112,9151,199117,9222,,,,,,,,,,,,
99113,9127,199118,9229,,,,,,,,,,,,
99114,9102,199119,9229,,,,,,,,,,,,
99115,9102,199120,9154,,,,,,,,,,,,
99116,9202,199121,9153,,,,,,,,,,,,
99117,9075,199122,9102,,,,,,,,,,,,
99118,9152,199123,9102,,,,,,,,,,,,
99119,9102,199124,9178,,,,,,,,,,,,
99120,9127,199125,9203,,,,,,,,,,,,
99121,9152,199126,9178,,,,,,,,,,,,
99122,9076,199127,9203,,,,,,,,,,,,
99123,9102,199128,9153,,,,,,,,,,,,
99124,9177,199129,9129,,,,,,,,,,,,
99125,9101,199130,9129,,,,,,,,,,,,
99126,9152,199131,9203,,,,,,,,,,,,
99127,9177,199132,9203,,,,,,,,,,,,
99128,9152,199133,9153,,,,,,,,,,,,
99129,9176,199134,9203,,,,,,,,,,,,
99130,9177,199135,9177,,,,,,,,,,,,
99131,9178,199136,9202,,,,,,,,,,,,
99132,9077,199137,9178,,,,,,,,,,,,
99133,9076,199138,9178,,,,,,,,,,,,
99134,9076,199139,9202,,,,,,,,,,,,
99135,9101,199140,9178,,,,,,,,,,,,
99136,9177,199141,9178,,,,,,,,,,,,
99137,9202,199142,9203,,,,,,,,,,,,
99138,9177,199143,9102,,,,,,,,,,,,
99139,9126,199144,9102,,,,,,,,,,,,
99140,9076,199145,9103,,,,,,,,,,,,
99141,9152,199146,9177,,,,,,,,,,,,
99142,9082,199147,9203,,,,,,,,,,,,
99143,9202,199148,9102,,,,,,,,,,,,
99144,9176,199149,9101,,,,,,,,,,,,
99145,9176,199150,9101,,,,,,,,,,,,
99146,9126,199151,9128,,,,,,,,,,,,
99147,9151,199152,9127,,,,,,,,,,,,
99148,9101,199153,9227,,,,,,,,,,,,
99149,9077,199154,9203,,,,,,,,,,,,
99150,9176,199155,9203,,,,,,,,,,,,
99151,9177,199156,9228,,,,,,,,,,,,
99152,9076,199157,9133,,,,,,,,,,,,
99153,9076,199158,9203,,,,,,,,,,,,
99154,9152,199159,9101,,,,,,,,,,,,
99155,9177,199160,9178,,,,,,,,,,,,
99156,9076,199161,9228,,,,,,,,,,,,
99157,9177,199162,9203,,,,,,,,,,,,
99158,9075,199163,9102,,,,,,,,,,,,
99159,9104,199164,9203,,,,,,,,,,,,
99160,9127,199165,9128,,,,,,,,,,,,
99161,9177,199166,9108,,,,,,,,,,,,
99162,9202,199167,9103,,,,,,,,,,,,
99163,9077,199168,9102,,,,,,,,,,,,
99164,9075,199169,9102,,,,,,,,,,,,
99165,9177,199170,9228,,,,,,,,,,,,
99166,9077,199171,9102,,,,,,,,,,,,
99167,9076,199172,9103,,,,,,,,,,,,
99168,9202,199173,9178,,,,,,,,,,,,
99169,9177,199174,9102,,,,,,,,,,,,
99170,9077,199175,9102,,,,,,,,,,,,
99171,9076,199176,9228,,,,,,,,,,,,
99172,9153,199177,9178,,,,,,,,,,,,
99173,9202,199178,9228,,,,,,,,,,,,
99174,9102,199179,9101,,,,,,,,,,,,
99175,9100,199180,9197,,,,,,,,,,,,
99176,9076,199181,9102,,,,,,,,,,,,
99177,9076,199182,9102,,,,,,,,,,,,
99178,9177,199183,9102,,,,,,,,,,,,
99179,9202,199184,9127,,,,,,,,,,,,
99180,9076,199185,9200,,,,,,,,,,,,
99181,9171,199186,9202,,,,,,,,,,,,
99182,9076,199187,9197,,,,,,,,,,,,
99183,9103,199188,9203,,,,,,,,,,,,
99184,9101,199189,9203,,,,,,,,,,,,
99185,9177,199190,9203,,,,,,,,,,,,
99186,9170,199191,9179,,,,,,,,,,,,
99187,9076,199192,9203,,,,,,,,,,,,
99188,9076,199193,9153,,,,,,,,,,,,
99189,9076,199194,9129,,,,,,,,,,,,
99190,9152,199195,9178,,,,,,,,,,,,
99191,9127,199196,9179,,,,,,,,,,,,
99192,9100,199197,9128,,,,,,,,,,,,
99193,9177,199198,9179,,,,,,,,,,,,
99194,9076,199199,9204,,,,,,,,,,,,
99195,9076,199200,9129,,,,,,,,,,,,
99196,9177,199201,9204,,,,,,,,,,,,
99197,9177,199202,9129,,,,,,,,,,,,
99198,9127,199203,9179,,,,,,,,,,,,
99199,9076,199204,9178,,,,,,,,,,,,
99200,9151,199205,9102,,,,,,,,,,,,
99201,9152,199206,9103,,,,,,,,,,,,
99202,9102,199207,9173,,,,,,,,,,,,
99203,9127,199208,9203,,,,,,,,,,,,
99204,9177,199209,9204,,,,,,,,,,,,
99205,9076,199210,9203,,,,,,,,,,,,
99206,9083,199211,9203,,,,,,,,,,,,
99207,9177,199212,9103,,,,,,,,,,,,
99208,9076,199213,9228,,,,,,,,,,,,
99209,9177,199214,9179,,,,,,,,,,,,
99210,9076,199215,9102,,,,,,,,,,,,
99211,9202,199216,9203,,,,,,,,,,,,
99212,9076,199217,9129,,,,,,,,,,,,
99213,9076,199218,9108,,,,,,,,,,,,
99214,9203,199219,9178,,,,,,,,,,,,
99215,9101,199220,9179,,,,,,,,,,,,
99216,9177,199221,9104,,,,,,,,,,,,
99217,9076,199222,9178,,,,,,,,,,,,
99218,9076,199223,9128,,,,,,,,,,,,
99219,9177,199224,9154,,,,,,,,,,,,
99220,9177,199225,9155,,,,,,,,,,,,
99221,9202,199226,9204,,,,,,,,,,,,
99222,9077,199227,9198,,,,,,,,,,,,
99223,9075,199228,9179,,,,,,,,,,,,
99224,9177,199229,9129,,,,,,,,,,,,
99225,9152,199230,9179,,,,,,,,,,,,
99226,9102,199231,9179,,,,,,,,,,,,
99227,9075,199232,9130,,,,,,,,,,,,
99228,9152,199233,9178,,,,,,,,,,,,
99229,9127,199234,9104,,,,,,,,,,,,
99230,9177,199235,9129,,,,,,,,,,,,
99231,9177,199236,9103,,,,,,,,,,,,
99232,9177,199237,9154,,,,,,,,,,,,
99233,9101,199238,9229,,,,,,,,,,,,
99234,9076,199239,9103,,,,,,,,,,,,
99235,9177,199240,9179,,,,,,,,,,,,
99236,9076,199241,9154,,,,,,,,,,,,
99237,9075,199242,9154,,,,,,,,,,,,
99238,9177,199243,9129,,,,,,,,,,,,
99239,9076,199244,9129,,,,,,,,,,,,
99240,9076,199245,9129,,,,,,,,,,,,
99241,9077,199246,9154,,,,,,,,,,,,
99242,9101,199247,9104,,,,,,,,,,,,
99243,9175,199248,9103,,,,,,,,,,,,
99244,9077,199249,9153,,,,,,,,,,,,
99245,9075,199250,9129,,,,,,,,,,,,
99246,9101,199251,9129,,,,,,,,,,,,
99247,9202,199252,9129,,,,,,,,,,,,
99248,9127,199253,9230,,,,,,,,,,,,
99249,9075,199254,9129,,,,,,,,,,,,
99250,9127,199255,9129,,,,,,,,,,,,
99251,9152,199256,9179,,,,,,,,,,,,
99252,9075,199257,9103,,,,,,,,,,,,
99253,9076,199258,9154,,,,,,,,,,,,
99254,9076,199259,9153,,,,,,,,,,,,
99255,9177,199260,9129,,,,,,,,,,,,
99256,9177,199261,9129,,,,,,,,,,,,
99257,9077,199262,9129,,,,,,,,,,,,
99258,9177,199263,9129,,,,,,,,,,,,
99259,9075,199264,9128,,,,,,,,,,,,
99260,9076,199265,9179,,,,,,,,,,,,
99261,9203,199266,9153,,,,,,,,,,,,
99262,9152,199267,9179,,,,,,,,,,,,
99263,9082,199268,9130,,,,,,,,,,,,
99264,9202,199269,9130,,,,,,,,,,,,
99265,9101,199270,9153,,,,,,,,,,,,
99266,9127,199271,9129,,,,,,,,,,,,
99267,9127,199272,9129,,,,,,,,,,,,
99268,9127,199273,9103,,,,,,,,,,,,
99269,9177,199274,9180,,,,,,,,,,,,
99270,9177,199275,9130,,,,,,,,,,,,
99271,9127,199276,9154,,,,,,,,,,,,
99272,9152,199277,9179,,,,,,,,,,,,
99273,9177,199278,9103,,,,,,,,,,,,
99274,9151,199279,9130,,,,,,,,,,,,
99275,9152,199280,9102,,,,,,,,,,,,
99276,9152,199281,9130,,,,,,,,,,,,
99277,9127,199282,9130,,,,,,,,,,,,
99278,9152,199283,9129,,,,,,,,,,,,
99279,9152,199284,9128,,,,,,,,,,,,
99280,9076,199285,9129,,,,,,,,,,,,
99281,9177,199286,9230,,,,,,,,,,,,
99282,9127,199287,9129,,,,,,,,,,,,
99283,9152,199288,9130,,,,,,,,,,,,
99284,9152,199289,9179,,,,,,,,,,,,
99285,9127,199290,9154,,,,,,,,,,,,
99286,9152,199291,9104,,,,,,,,,,,,
99287,9103,199292,9128,,,,,,,,,,,,
99288,9101,199293,9104,,,,,,,,,,,,
99289,9177,199294,9129,,,,,,,,,,,,
99290,9178,199295,9155,,,,,,,,,,,,
99291,9177,199296,9179,,,,,,,,,,,,
99292,9076,199297,9153,,,,,,,,,,,,
99293,9101,199298,9154,,,,,,,,,,,,
99294,9202,199299,9102,,,,,,,,,,,,
99295,9102,199300,9129,,,,,,,,,,,,
99296,9101,199301,9130,,,,,,,,,,,,
99297,9076,199302,9179,,,,,,,,,,,,
99298,9202,199303,9203,,,,,,,,,,,,
99299,9102,199304,9102,,,,,,,,,,,,
99300,9077,199305,9104,,,,,,,,,,,,
99301,9126,199306,9102,,,,,,,,,,,,
99302,9202,199307,9204,,,,,,,,,,,,
99303,9177,199308,9179,,,,,,,,,,,,
99304,9177,199309,9198,,,,,,,,,,,,
99305,9075,199310,9103,,,,,,,,,,,,
99306,9171,199311,9129,,,,,,,,,,,,
99307,9202,199312,9154,,,,,,,,,,,,
99308,9101,199313,9228,,,,,,,,,,,,
99309,9177,199314,9153,,,,,,,,,,,,
99310,9101,199315,9178,,,,,,,,,,,,
99311,9177,199316,9154,,,,,,,,,,,,
99312,9103,199317,9204,,,,,,,,,,,,
99313,9127,199318,9103,,,,,,,,,,,,
99314,9152,199319,9102,,,,,,,,,,,,
99315,9100,199320,9178,,,,,,,,,,,,
99316,9101,199321,9102,,,,,,,,,,,,
99317,9152,199322,9179,,,,,,,,,,,,
99318,9151,199323,9179,,,,,,,,,,,,
99319,9102,199324,9103,,,,,,,,,,,,
99320,9076,199325,9154,,,,,,,,,,,,
99321,9177,199326,9128,,,,,,,,,,,,
99322,9177,199327,9102,,,,,,,,,,,,
99323,9177,199328,9103,,,,,,,,,,,,
99324,9177,199329,9103,,,,,,,,,,,,
99325,9078,199330,9154,,,,,,,,,,,,
99326,9152,199331,9204,,,,,,,,,,,,
99327,9177,199332,9127,,,,,,,,,,,,
99328,9102,199333,9128,,,,,,,,,,,,
99329,9076,199334,9228,,,,,,,,,,,,
99330,9171,199335,9204,,,,,,,,,,,,
